App,Repository,SHA,Tag,TestFilePath,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,codeChurnTotal_P,codeChurnMax_P,codeChurnAvg_P,commits_P,Contributors_P,minorContributors_P,contributorsExperience_P,addLinesCount_P,addLinesMax_P,addLinesAvg_P,removedLinesCount_P,removedLinesMax_P,removedLinesAvg_P,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,isRefactored
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",kernel/src/test/java/com/itextpdf/kernel/pdf/canvas/parser/TextRenderInfoTest.java,-4,0,-2,2,1,0,100.0,4,3,2,8,7,4,,,,,,,,,,,,,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,3,0,73,3,7,16,0.04,3.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",barcodes/src/test/java/com/itextpdf/barcodes/BarcodePDF417Test.java,-110,0,-28,4,2,0,87.3,8,4,2,118,55,30,-66.0,2.0,-16.0,4.0,2.0,0.0,94.59,4.0,2.0,1.0,70.0,35.0,18.0,21,4,0,0,0,0,7,0,0,0,0,0,0,0,18.0,43.0,0,0,0,0,19,0,211,21,34,97,0.07,15.0,False
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",kernel/src/test/java/com/itextpdf/kernel/colors/DeviceRgbTest.java,-76,0,-19,4,2,0,76.0,12,6,3,88,38,22,-30.0,2.0,-8.0,4.0,2.0,0.0,89.47,4.0,2.0,1.0,34.0,17.0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,1,0,0,0,3,0,42,4,6,11,0.48,20.0,False
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",commons/src/test/java/com/itextpdf/commons/utils/StringUtilTest.java,4,2,1,4,1,0,100.0,8,2,2,4,2,1,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,2,0,103,10,11,28,0.73,75.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",commons/src/test/java/com/itextpdf/commons/utils/SystemUtilTest.java,4,1,1,6,2,0,83.33,8,2,1,4,2,1,,,,,,,,,,,,,,13,0,0,0,0,0,3,0,0,0,0,1,0,0,0.0,9.0,0,0,2,0,10,0,98,13,22,43,0.14,14.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",commons/src/test/java/com/itextpdf/commons/utils/ZipFileReaderTest.java,1,1,0,4,2,0,85.71,4,1,1,3,1,1,,,,,,,,,,,,,,13,8,0,0,0,0,8,0,0,0,0,0,0,0,1.0,7.0,0,0,1,0,11,0,65,13,27,26,0.23,15.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",commons/src/test/java/com/itextpdf/commons/utils/ZipFileWriterTest.java,14,7,4,4,2,0,83.33,28,7,7,14,7,4,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,20,8,0,0,0,0,8,0,0,0,0,0,0,0,,,0,0,7,2,10,0,125,20,42,50,0.14,18.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",kernel/src/test/java/com/itextpdf/kernel/pdf/PdfStreamTest.java,2,1,0,4,1,0,100.0,6,2,2,4,1,1,7.0,7.0,7.0,1.0,1.0,0.0,100.0,8.0,8.0,8.0,1.0,1.0,1.0,18,3,1,0,0,0,16,0,0,0,0,0,0,0,11.0,37.0,0,0,1,0,16,0,199,18,47,131,0.08,16.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/resolver/resource/ResourceResolverTest.java,28,13,5,6,2,0,53.57,42,14,7,14,5,2,,,,,,,,,,,,,,39,16,1,0,0,0,16,0,0,0,0,0,0,0,6.0,44.0,0,1,1,4,38,0,294,39,66,134,0.19,56.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/resolver/resource/UriResolverTest.java,4,2,1,4,2,0,66.67,8,2,2,4,2,1,,,,,,,,,,,,,,35,6,0,0,0,0,29,0,0,0,0,0,0,0,9.0,27.0,1,19,5,0,30,0,231,35,104,221,0.15,34.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",commons/src/test/java/com/itextpdf/commons/utils/JsonUtilTest.java,43,32,9,5,2,0,81.18,64,40,13,21,8,4,20.0,20.0,20.0,1.0,1.0,0.0,100.0,20.0,20.0,20.0,0.0,0.0,0.0,36,1,0,0,0,0,21,0,0,0,0,0,0,0,2.0,24.0,0,0,8,0,22,0,387,36,82,151,0.09,33.0,True
itext/itext7,https://github.com/itext/itext7.git,6b16bbb5bc61884dd929688dd2609f1d46d770fe,"7.2.3, 7.2.4-android",io/src/test/java/com/itextpdf/io/util/UrlUtilTest.java,8,3,1,12,2,0,90.0,24,3,2,16,3,1,,,,,,,,,,,,,,8,1,0,0,0,0,6,0,2,0,0,0,0,0,1.0,2.0,0,0,1,3,6,0,50,8,16,33,0.16,8.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",kernel/src/test/java/com/itextpdf/kernel/pdf/canvas/PdfCanvasTest.java,-50,0,-12,4,3,0,40.32,6,3,2,56,25,14,,,,,,,,,,,,,,55,21,18,0,0,0,53,0,0,0,0,15,0,0,43.0,521.0,3,0,0,0,54,0,1085,55,150,855,0.13,146.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",kernel/src/test/java/com/itextpdf/kernel/utils/PageRangeTest.java,48,48,48,1,1,0,100.0,84,84,84,36,36,36,,,,,,,,,,,,,,53,11,0,0,0,0,0,0,0,0,1,0,0,0,25.0,96.0,0,0,0,0,53,0,276,53,77,160,0.26,73.0,False
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/css/util/CssPropertyNormalizerTest.java,12,12,12,1,1,0,100.0,14,14,14,2,2,2,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,0,4,0,22,5,6,6,0.05,1.0,False
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",layout/src/test/java/com/itextpdf/layout/renderer/BlockRendererTest.java,58,58,58,1,1,0,100.0,59,59,59,1,1,1,38.0,42.0,19.0,2.0,2.0,0.0,84.0,44.0,42.0,22.0,6.0,6.0,3.0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,43,3,7,14,0.07,3.0,False
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/jsoup/nodes/NodeTest.java,69,25,14,5,2,0,83.06,126,49,25,57,26,11,,,,,,,,,,,,,,29,20,0,0,0,0,0,0,0,0,0,1,0,0,20.0,47.0,1,0,0,0,26,0,271,31,40,214,0.29,79.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",commons/src/test/java/com/itextpdf/commons/utils/MessageFormatUtilTest.java,70,77,23,3,2,0,71.43,98,77,33,28,20,9,29.0,80.0,14.0,2.0,1.0,0.0,100.0,101.0,81.0,50.0,72.0,71.0,36.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,16,3,6,3,0.06,1.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/css/util/CssDimensionParsingUtilsTest.java,9,9,9,1,1,0,100.0,11,11,11,2,2,2,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,26,4,0,0,0,0,1,0,0,0,0,0,0,0,4.0,26.0,3,0,0,0,26,0,125,26,27,47,0.24,30.0,False
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",barcodes/src/test/java/com/itextpdf/barcodes/BarcodePDF417Test.java,-110,0,-28,4,3,0,43.65,8,4,2,118,55,30,-66.0,2.0,-16.0,4.0,3.0,0.0,47.3,4.0,2.0,1.0,70.0,35.0,18.0,21,4,0,0,0,0,7,0,0,0,0,0,0,0,18.0,43.0,0,0,0,0,19,0,211,21,34,97,0.07,15.0,False
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",kernel/src/test/java/com/itextpdf/kernel/colors/DeviceRgbTest.java,-76,0,-19,4,3,0,38.0,12,6,3,88,38,22,-30.0,2.0,-8.0,4.0,3.0,0.0,44.74,4.0,2.0,1.0,34.0,17.0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,1,0,0,0,3,0,42,4,6,11,0.48,20.0,False
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",commons/src/test/java/com/itextpdf/commons/utils/StringUtilTest.java,4,2,1,4,2,0,66.67,8,2,2,4,2,1,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,2,0,103,10,11,28,0.73,75.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",commons/src/test/java/com/itextpdf/commons/utils/SystemUtilTest.java,4,1,1,6,3,0,50.0,8,2,1,4,2,1,,,,,,,,,,,,,,13,0,0,0,0,0,3,0,0,0,0,1,0,0,0.0,9.0,0,0,2,0,10,0,98,13,22,43,0.14,14.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",commons/src/test/java/com/itextpdf/commons/utils/ZipFileReaderTest.java,164,163,55,3,3,2,98.19,165,163,55,1,1,0,101.0,101.0,101.0,1.0,1.0,0.0,100.0,101.0,101.0,101.0,0.0,0.0,0.0,13,8,0,0,0,0,8,0,0,0,0,0,0,0,1.0,7.0,0,0,1,0,11,0,65,13,27,26,0.23,15.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",commons/src/test/java/com/itextpdf/commons/utils/ZipFileWriterTest.java,318,311,106,3,3,2,93.67,325,311,108,7,7,2,135.0,135.0,135.0,1.0,1.0,0.0,100.0,135.0,135.0,135.0,0.0,0.0,0.0,20,8,0,0,0,0,8,0,0,0,0,0,0,0,,,0,0,7,2,10,0,125,20,42,50,0.14,18.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",kernel/src/test/java/com/itextpdf/kernel/pdf/PdfStreamTest.java,257,257,51,5,3,2,96.19,286,280,57,29,23,6,,,,,,,,,,,,,,18,3,1,0,0,0,16,0,0,0,0,0,0,0,11.0,37.0,0,0,1,0,16,0,199,18,47,131,0.08,16.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/resolver/resource/ResourceResolverTest.java,28,13,5,6,3,1,53.57,42,14,7,14,5,2,,,,,,,,,,,,,,39,16,1,0,0,0,16,0,0,0,0,0,0,0,6.0,44.0,0,1,1,4,38,0,294,39,66,134,0.19,56.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/resolver/resource/UriResolverTest.java,4,2,1,4,3,0,33.33,8,2,2,4,2,1,,,,,,,,,,,,,,35,6,0,0,0,0,29,0,0,0,0,0,0,0,9.0,27.0,1,19,5,0,30,0,231,35,104,221,0.15,34.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",commons/src/test/java/com/itextpdf/commons/utils/JsonUtilTest.java,628,620,314,2,2,1,98.73,628,620,314,0,0,0,279.0,279.0,279.0,1.0,1.0,0.0,100.0,279.0,279.0,279.0,0.0,0.0,0.0,36,1,0,0,0,0,21,0,0,0,0,0,0,0,0.0,22.0,0,0,8,0,22,0,362,36,74,145,0.09,33.0,True
itext/itext7,https://github.com/itext/itext7.git,93b4a8bbefd609730604e2e1f53634bb773d7a9a,"7.2.2, 7.2.3-android",io/src/test/java/com/itextpdf/io/util/UrlUtilTest.java,8,3,1,12,3,0,82.5,24,3,2,16,3,1,,,,,,,,,,,,,,8,1,0,0,0,0,6,0,2,0,0,0,0,0,1.0,2.0,0,0,1,3,6,0,50,8,16,33,0.16,8.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/pdf/PdfPagesTest.java,-3,0,-2,2,2,1,98.64,72,71,36,75,74,38,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,45,17,11,0,0,0,33,0,0,0,0,0,0,0,5.0,16.0,2,7,1,0,38,0,456,45,119,228,0.1,47.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/actions/ProductEventHandlerTest.java,-5,0,-2,2,2,0,77.78,2,1,1,7,6,4,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,72,8,9,31,0.22,16.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/actions/events/FlushPdfDocumentEventTest.java,-6,0,-3,2,2,0,80.0,2,1,1,8,7,4,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,7,2,0,0,0,0,5,0,0,0,0,0,0,0,0.0,5.0,0,2,0,0,6,0,79,7,14,38,0.1,8.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/pdf/PdfReaderTest.java,522,171,65,8,5,2,70.13,641,212,80,119,99,15,82.0,30.0,12.0,7.0,4.0,1.0,79.33,145.0,61.0,21.0,63.0,34.0,9.0,140,86,40,0,0,0,127,0,1,0,0,0,0,0,79.0,249.0,19,0,2,1,129,0,1566,152,365,733,0.19,291.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",commons/src/test/java/com/itextpdf/commons/utils/DateTimeUtilTest.java,11,11,6,2,2,0,91.3,17,16,8,6,5,3,86.0,86.0,43.0,2.0,2.0,1.0,97.96,92.0,91.0,46.0,6.0,5.0,3.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,11.0,0,0,0,0,6,0,33,6,6,20,0.18,6.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",sign/src/test/java/com/itextpdf/signatures/LtvVerificationTest.java,17,17,6,3,3,0,80.95,19,17,6,2,1,1,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,39,1,0,0,0,0,19,0,0,0,0,0,0,0,1.0,5.0,1,16,16,0,21,0,178,39,128,57,0.08,15.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",svg/src/test/java/com/itextpdf/svg/css/SvgStyleResolverTest.java,12,12,6,2,2,0,88.89,15,14,8,3,2,2,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,0,0,0,0,8,0,145,8,10,55,0.06,9.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/pdf/xobject/PdfImageXObjectTest.java,47,47,12,4,4,3,92.37,89,84,22,42,37,10,-12.0,0.0,-4.0,3.0,3.0,0.0,60.0,4.0,3.0,1.0,16.0,12.0,5.0,16,2,0,0,0,0,12,0,0,0,0,0,0,0,0.0,0.0,0,10,0,0,14,0,78,16,33,37,0.04,3.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/font/PdfType0FontTest.java,3,3,2,2,2,0,86.67,9,8,4,6,5,3,2.0,2.0,1.0,2.0,2.0,0.0,66.67,4.0,3.0,2.0,2.0,1.0,1.0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,4,0,41,4,9,35,0.41,17.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/pdf/PdfFontTest.java,-5,0,-2,3,3,0,48.28,12,6,4,17,8,6,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,69,28,3,0,0,0,63,0,0,0,1,0,0,0,14.0,57.0,6,0,0,0,67,0,1104,69,191,1039,0.11,126.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/pdf/canvas/PdfCanvasTest.java,390,415,98,4,4,3,96.56,674,670,168,284,255,71,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,55,21,18,0,0,0,53,0,0,0,0,15,0,0,43.0,521.0,3,0,0,0,54,0,1085,55,150,855,0.13,146.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/utils/PageRangeTest.java,48,48,24,2,2,1,98.36,85,84,42,37,36,18,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,53,11,0,0,0,0,0,0,0,0,1,0,0,0,25.0,96.0,0,0,0,0,53,0,276,53,77,160,0.26,73.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/css/util/CssPropertyNormalizerTest.java,12,12,6,2,2,0,88.89,15,14,8,3,2,2,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,0,4,0,22,5,6,6,0.05,1.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",layout/src/test/java/com/itextpdf/layout/renderer/BlockRendererTest.java,58,58,29,2,1,0,100.0,60,59,30,2,1,1,-4.0,0.0,-2.0,2.0,1.0,0.0,100.0,3.0,2.0,2.0,7.0,6.0,4.0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,43,3,7,14,0.07,3.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/jsoup/nodes/NodeTest.java,47,25,12,4,3,1,69.72,78,49,20,31,26,8,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,29,20,0,0,0,0,0,0,0,0,0,1,0,0,20.0,47.0,1,0,0,0,26,0,271,31,40,214,0.29,79.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",commons/src/test/java/com/itextpdf/commons/utils/MessageFormatUtilTest.java,70,77,23,3,2,0,71.43,98,77,33,28,20,9,29.0,80.0,10.0,3.0,2.0,1.0,98.86,102.0,81.0,34.0,73.0,71.0,24.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,16,3,6,3,0.06,1.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",barcodes/src/test/java/com/itextpdf/barcodes/BarcodePDF417Test.java,-59,0,-15,4,4,1,57.52,47,42,12,106,55,26,-33.0,2.0,-11.0,3.0,3.0,0.0,89.74,3.0,2.0,1.0,36.0,35.0,12.0,21,4,0,0,0,0,7,0,0,0,0,0,0,0,18.0,43.0,0,0,0,0,19,0,211,21,34,97,0.07,15.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/colors/DeviceRgbTest.java,-38,0,-13,3,3,1,73.08,7,6,2,45,38,15,-15.0,2.0,-5.0,3.0,3.0,0.0,80.95,3.0,2.0,1.0,18.0,17.0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,1,0,0,0,3,0,42,4,6,11,0.48,20.0,False
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",commons/src/test/java/com/itextpdf/commons/utils/StringUtilTest.java,2,2,1,3,3,0,50.0,5,2,2,3,2,1,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,2,0,103,10,11,28,0.73,75.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",commons/src/test/java/com/itextpdf/commons/utils/SystemUtilTest.java,2,1,0,4,4,0,50.0,5,2,1,3,2,1,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0,0,0,0,0,3,0,0,0,0,1,0,0,0.0,9.0,0,0,2,0,10,0,98,13,22,43,0.14,14.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",kernel/src/test/java/com/itextpdf/kernel/pdf/PdfStreamTest.java,-1,0,0,3,3,0,55.56,4,2,1,5,3,2,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,7,2,0,0,0,0,5,0,0,0,0,0,0,0,1.0,0.0,0,0,1,0,5,0,56,7,17,23,0.09,5.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/resolver/resource/ResourceResolverTest.java,14,13,4,4,3,0,56.67,22,14,6,8,5,2,-2.0,0.0,-1.0,2.0,2.0,0.0,50.0,1.0,1.0,0.0,3.0,2.0,2.0,39,16,1,0,0,0,16,0,0,0,0,0,0,0,6.0,44.0,0,1,1,4,38,0,294,39,66,134,0.19,56.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",styled-xml-parser/src/test/java/com/itextpdf/styledxmlparser/resolver/resource/UriResolverTest.java,17,15,4,4,4,0,74.19,24,19,6,7,4,2,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,35,6,0,0,0,0,29,0,0,0,0,0,0,0,9.0,27.0,1,19,5,0,30,0,231,35,104,221,0.15,34.0,True
itext/itext7,https://github.com/itext/itext7.git,a4ee38636686ea328e467ed72814d14fc23db35c,"7.2.1, 7.2.2-android",io/src/test/java/com/itextpdf/io/util/UrlUtilTest.java,4,3,1,7,4,0,68.18,13,3,2,9,3,1,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1,0,0,0,0,6,0,2,0,0,0,0,0,1.0,2.0,0,0,1,3,6,0,50,8,16,33,0.16,8.0,True
itext/itext7,https://github.com/itext/itext7.git,fe4462b9d6e4d9be26042dadae6d94ef5cf6fceb,"7.2.0, 7.2.1",kernel/src/test/java/com/itextpdf/kernel/utils/PdfMergerTest.java,99,66,25,4,4,1,49.11,134,66,34,35,34,9,,,,,,,,,,,,,,25,0,4,0,0,0,22,0,5,1,0,0,0,0,13.0,53.0,0,6,0,5,22,0,308,25,58,100,0.05,14.0,True
itext/itext7,https://github.com/itext/itext7.git,fe4462b9d6e4d9be26042dadae6d94ef5cf6fceb,"7.2.0, 7.2.1",layout/src/test/java/com/itextpdf/layout/BorderTest.java,0,0,0,1,1,0,100.0,2,2,2,2,2,2,,,,,,,,,,,,,,10,0,0,0,0,0,6,0,0,0,0,0,0,0,2.0,0.0,0,5,0,0,7,0,187,10,25,49,0.01,2.0,True
itext/itext7,https://github.com/itext/itext7.git,fe4462b9d6e4d9be26042dadae6d94ef5cf6fceb,"7.2.0, 7.2.1",layout/src/test/java/com/itextpdf/layout/ImageTest.java,1,1,1,1,1,0,100.0,8,8,8,7,7,7,,,,,,,,,,,,,,37,0,4,0,0,0,36,0,0,0,0,0,0,0,11.0,46.0,0,0,0,0,36,0,589,37,118,277,0.06,36.0,True
