App,Repository,SHA,Tag,TestFilePath,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,codeChurnTotal_P,codeChurnMax_P,codeChurnAvg_P,commits_P,Contributors_P,minorContributors_P,contributorsExperience_P,addLinesCount_P,addLinesMax_P,addLinesAvg_P,removedLinesCount_P,removedLinesMax_P,removedLinesAvg_P,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,isRefactored
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,505a143a372fc431ae81d77a453c44e7c0a54ffc,"7.12.0, 7.13.0",src/test/java/emissary/core/channels/FileChannelFactoryTest.java,-5,-5,-5,1,1,0,100.0,25,25,25,30,30,30,2.0,2.0,1.0,2.0,1.0,0.0,100.0,3.0,2.0,2.0,1.0,1.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,8,0,0,0,54,9,18,36,0.17,9.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,505a143a372fc431ae81d77a453c44e7c0a54ffc,"7.12.0, 7.13.0",src/test/java/emissary/core/IBaseDataObjectDiffHelperTest.java,297,297,148,2,1,0,100.0,298,297,149,1,1,0,226.0,226.0,226.0,1.0,1.0,0.0,100.0,226.0,226.0,226.0,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,26,0,0,0,183,35,74,77,0.03,6.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,505a143a372fc431ae81d77a453c44e7c0a54ffc,"7.12.0, 7.13.0",src/test/java/emissary/core/channels/AbstractSeekableByteChannelTest.java,0,1,0,2,1,0,100.0,4,4,2,4,3,2,46.0,43.0,23.0,2.0,1.0,0.0,100.0,64.0,60.0,32.0,18.0,17.0,9.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,7,0,0,0,48,7,14,11,0.08,4.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,9414600e5b1798b6bec41baa69c2468670ea55a2,"7.11.0, 7.12.0",src/test/java/emissary/directory/DirectoryPlaceTest.java,1,1,1,1,1,0,100.0,2,2,2,1,1,1,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,4,0,0,0,100,6,11,56,0.15,15.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,82a790b9457a061dfa294e95abbb1cda5317b4dc,"7.10.0, 7.11.0",src/test/java/emissary/util/PlaceComparisonHelperTest.java,137,125,46,3,1,0,100.0,197,125,66,60,35,20,182.0,186.0,91.0,2.0,1.0,0.0,100.0,187.0,186.0,94.0,5.0,5.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,0,0,0,51,6,11,13,0.18,9.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,82a790b9457a061dfa294e95abbb1cda5317b4dc,"7.10.0, 7.11.0",src/test/java/emissary/core/BaseDataObjectTest.java,193,168,64,3,2,0,82.16,217,169,72,24,21,8,171.0,166.0,57.0,3.0,2.0,0.0,91.9,209.0,177.0,70.0,38.0,17.0,13.0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,107,0,0,0,845,110,153,526,0.3,257.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,82a790b9457a061dfa294e95abbb1cda5317b4dc,"7.10.0, 7.11.0",src/test/java/emissary/core/IBaseDataObjectHelperTest.java,614,824,307,2,1,0,100.0,960,824,480,346,346,173,416.0,412.0,208.0,2.0,1.0,0.0,100.0,437.0,412.0,218.0,21.0,21.0,10.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,53,0,0,0,345,64,137,140,0.04,13.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,82a790b9457a061dfa294e95abbb1cda5317b4dc,"7.10.0, 7.11.0",src/test/java/emissary/core/channels/AbstractSeekableByteChannelTest.java,128,104,64,2,1,0,100.0,155,104,78,27,27,14,172.0,162.0,86.0,2.0,1.0,0.0,100.0,174.0,162.0,87.0,2.0,2.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,7,0,0,0,48,7,14,11,0.08,4.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,82a790b9457a061dfa294e95abbb1cda5317b4dc,"7.10.0, 7.11.0",src/test/java/emissary/core/channels/FillChannelFactoryTest.java,50,47,25,2,1,0,100.0,55,47,28,5,5,2,99.0,100.0,50.0,2.0,1.0,0.0,100.0,102.0,100.0,51.0,3.0,3.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,23,3,7,11,0.09,2.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,82a790b9457a061dfa294e95abbb1cda5317b4dc,"7.10.0, 7.11.0",src/test/java/emissary/core/channels/ImmutableChannelFactoryTest.java,53,45,26,2,1,0,100.0,56,45,28,3,3,2,118.0,118.0,118.0,1.0,1.0,0.0,100.0,118.0,118.0,118.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,16,3,6,8,0.19,3.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,82a790b9457a061dfa294e95abbb1cda5317b4dc,"7.10.0, 7.11.0",src/test/java/emissary/kff/ChecksumCalculatorTest.java,24,20,8,3,2,0,67.39,35,20,12,11,7,4,51.0,52.0,26.0,2.0,2.0,1.0,98.11,52.0,52.0,26.0,1.0,1.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,7,0,0,0,133,7,26,79,0.39,52.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,82a790b9457a061dfa294e95abbb1cda5317b4dc,"7.10.0, 7.11.0",src/test/java/emissary/core/channels/FileChannelFactoryTest.java,109,135,54,2,1,0,100.0,135,135,68,26,26,13,95.0,95.0,48.0,2.0,1.0,0.0,100.0,99.0,95.0,50.0,4.0,4.0,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,7,0,0,0,51,7,13,33,0.16,8.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,24eff1f4028aa42f199644145515aab895949433,"7.9.0, 7.10.0",src/test/java/emissary/config/ServiceConfigGuideTest.java,-43,-43,-43,1,1,0,100.0,19,19,19,62,62,62,2.0,2.0,2.0,1.0,1.0,0.0,100.0,4.0,4.0,4.0,2.0,2.0,2.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,28,0,0,0,429,29,65,185,0.34,148.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,24eff1f4028aa42f199644145515aab895949433,"7.9.0, 7.10.0",src/test/java/emissary/core/BaseDataObjectTest.java,17,28,8,2,1,0,100.0,44,28,22,27,27,14,-4.0,2.0,-2.0,2.0,2.0,0.0,76.6,45.0,33.0,22.0,49.0,39.0,24.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,93,0,0,0,737,96,128,436,0.32,234.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,24eff1f4028aa42f199644145515aab895949433,"7.9.0, 7.10.0",src/test/java/emissary/kff/KffDataObjectHandlerTest.java,0,0,0,1,1,0,100.0,3,3,3,3,3,3,2.0,2.0,2.0,1.0,1.0,0.0,100.0,5.0,5.0,5.0,3.0,3.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,6,0,0,0,78,8,14,38,0.27,21.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,24eff1f4028aa42f199644145515aab895949433,"7.9.0, 7.10.0",src/test/java/emissary/parser/DataIdentifierTest.java,-13,-13,-13,1,1,0,100.0,18,18,18,31,31,31,2.0,2.0,2.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,42,5,12,15,0.19,8.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,24eff1f4028aa42f199644145515aab895949433,"7.9.0, 7.10.0",src/test/java/emissary/util/CharacterCounterSetTest.java,-32,-32,-32,1,1,0,100.0,24,24,24,56,56,56,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,13,2,3,7,0.31,4.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,24eff1f4028aa42f199644145515aab895949433,"7.9.0, 7.10.0",src/test/java/emissary/util/PkiUtilTest.java,0,0,0,1,1,0,100.0,4,4,4,4,4,4,2.0,2.0,2.0,1.0,1.0,0.0,100.0,4.0,4.0,4.0,2.0,2.0,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,0,0,0,61,7,18,39,0.3,18.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,24eff1f4028aa42f199644145515aab895949433,"7.9.0, 7.10.0",src/test/java/emissary/kff/KffMemcachedTest.java,4,3,2,2,2,0,64.29,9,5,4,5,4,2,2.0,2.0,2.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,6,0,0,0,103,13,34,34,0.07,7.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,24eff1f4028aa42f199644145515aab895949433,"7.9.0, 7.10.0",src/test/java/emissary/pool/AgentPoolTest.java,2,2,2,1,1,0,100.0,3,3,3,1,1,1,2.0,2.0,2.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,1.0,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,7,2,4,1,0.0,0.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/place/MainTest.java,-15,-15,-15,1,1,0,100.0,13,13,13,28,28,28,,,,,,,,,,,,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,16,0,0,0,226,18,31,100,0.16,37.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/core/TimedResourceTest.java,-6,-6,-6,1,1,0,100.0,5,5,5,11,11,11,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,56,4,7,19,0.11,6.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/id/TikaFilePlaceTest.java,-7,-7,-7,1,1,0,100.0,5,5,5,12,12,12,-1.0,-1.0,-1.0,1.0,1.0,0.0,100.0,6.0,6.0,6.0,7.0,7.0,7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,2,5,1,0.0,0.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/id/UnixFilePlaceTest.java,-7,-7,-7,1,1,0,100.0,5,5,5,12,12,12,-2.0,-2.0,-2.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,5.0,5.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,2,5,1,0.0,0.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/transform/HtmlEscapePlaceTest.java,63,73,32,2,1,0,100.0,77,73,38,14,14,7,16.0,16.0,8.0,2.0,1.0,0.0,100.0,56.0,53.0,28.0,40.0,37.0,20.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,50,2,5,1,0.0,0.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/transform/JavascriptEscapePlaceTest.java,-10,-10,-10,1,1,0,100.0,4,4,4,14,14,14,1.0,1.0,1.0,1.0,1.0,0.0,100.0,4.0,4.0,4.0,3.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,2,5,1,0.0,0.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/transform/JsonEscapePlaceTest.java,-10,-10,-10,1,1,0,100.0,4,4,4,14,14,14,1.0,1.0,1.0,1.0,1.0,0.0,100.0,4.0,4.0,4.0,3.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,2,5,1,0.0,0.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/command/converter/PathExistsReadableConverterTest.java,-7,0,-4,2,1,0,100.0,4,3,2,11,10,6,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,4,7,8,0.11,2.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/config/ConfigUtilTest.java,-1,0,0,2,1,0,100.0,3,2,2,4,3,2,,,,,,,,,,,,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,389,34,72,220,0.17,67.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/config/ServiceConfigGuideTest.java,-10,0,-5,2,1,0,100.0,8,7,4,18,17,9,,,,,,,,,,,,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,33,0,0,0,474,33,74,215,0.34,160.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/output/DropOffPlaceTest.java,34,33,11,3,2,0,83.33,38,34,13,4,2,1,53.0,53.0,53.0,1.0,1.0,0.0,100.0,55.0,55.0,55.0,2.0,2.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,70,8,23,37,0.17,12.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/output/filter/JsonOutputFilterTest.java,1,1,0,2,1,0,100.0,4,3,2,3,2,2,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,13,0,0,0,253,15,27,166,0.19,49.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/output/filter/XmlOutputFilterTest.java,1,1,0,2,1,0,100.0,4,3,2,3,2,2,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,39,4,7,22,0.15,6.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/output/roller/JournaledCoalescerTest.java,0,0,0,2,1,0,100.0,7,6,4,7,6,4,,,,,,,,,,,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,14,0,0,0,192,16,35,115,0.17,32.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/output/roller/journal/JournalTest.java,-10,0,-5,2,1,0,100.0,4,3,2,14,13,7,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,63,5,14,19,0.08,5.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/output/roller/journal/JournaledChannelPoolTest.java,-1,0,0,2,1,0,100.0,4,3,2,5,4,2,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,59,5,12,24,0.07,4.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/output/roller/journal/JournaledChannelTest.java,-11,0,-6,2,1,0,100.0,3,2,2,14,13,7,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,8,0,0,0,75,10,20,36,0.11,8.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/place/MultiFileUnixCommandPlaceTest.java,3,3,2,2,1,0,100.0,9,8,4,6,5,3,-12.0,-12.0,-12.0,1.0,1.0,0.0,100.0,76.0,76.0,76.0,88.0,88.0,88.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,1,0,0,125,10,29,82,0.25,31.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/place/UnixCommandPlaceTest.java,1,1,0,2,1,0,100.0,3,2,2,2,1,1,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,0,0,0,109,10,27,76,0.14,15.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/util/io/ListOpenFilesTest.java,0,0,0,2,1,0,100.0,4,3,2,4,3,2,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,3,7,13,0.13,3.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,49392711bc705029ed2cbd7aefea910b3566ad88,"7.8.0, 7.9.0",src/test/java/emissary/util/roll/RollableFileOutputStreamTest.java,-9,0,-4,2,1,0,100.0,4,3,2,13,12,6,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,6,0,0,0,98,8,19,48,0.13,13.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,22330be1c8cc2e5e46a9967de4dab2bde8b5ad4d,"7.7.0, 7.8.0",src/test/java/emissary/output/roller/journal/JournaledChannelTest.java,-5,-5,-5,1,1,0,100.0,21,21,21,26,26,26,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,8,0,0,0,81,12,25,38,0.1,8.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,22330be1c8cc2e5e46a9967de4dab2bde8b5ad4d,"7.7.0, 7.8.0",src/test/java/emissary/server/InitializeContextTest.java,20,20,20,1,1,0,100.0,24,24,24,4,4,4,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,14,2,5,5,0.0,0.0,True
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,109cf9dda158f7252930dfe57123c32bd31d5bf3,"7.6.0, 7.7.0",src/test/java/emissary/config/ConfigUtilTest.java,9,10,4,2,2,0,82.76,19,17,10,10,7,5,,,,,,,,,,,,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,390,34,72,222,0.17,67.0,False
NationalSecurityAgency/emissary,https://github.com/NationalSecurityAgency/emissary.git,109cf9dda158f7252930dfe57123c32bd31d5bf3,"7.6.0, 7.7.0",src/test/java/emissary/config/ServiceConfigGuideTest.java,-10,-10,-10,1,1,0,100.0,11,11,11,21,21,21,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,33,0,0,0,480,33,74,220,0.33,160.0,False
